time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1994-08-05T11:19:10.410Z,26.651,92.522,33,4.8,mb,,,,0.9,us,usp0006gjn,2014-11-07T00:56:00.515Z,"7 km SE of Dhekiajuli, India",earthquake,,,,28,reviewed,us,us
1994-08-08T21:08:31.660Z,24.721,95.2,121.7,6.1,mw,,,,1,us,usp0006gqk,2022-04-28T17:33:44.966Z,"115 km E of W?ngjing, India",earthquake,,,,,reviewed,us,hrv
1994-09-03T15:46:13.060Z,24.805,94.564,86.3,4.7,mb,,,,1.1,us,usp0006hx6,2014-11-07T00:56:13.264Z,"54 km ENE of Yairipok, India",earthquake,,10.4,,4,reviewed,us,us
1994-09-28T04:04:30.370Z,25.63,90.647,10,4,mb,,,,1.4,us,usp0006k4c,2014-11-07T00:56:20.749Z,"46 km ENE of Tura, India",earthquake,,,,5,reviewed,us,us
1994-09-28T16:46:06.410Z,23.337,88.547,33,4.6,mb,,,,1.3,us,usp0006k57,2020-09-15T17:24:58.765Z,"9 km SE of Krishnanagar, India",earthquake,,,,2,reviewed,us,us
1994-10-18T17:00:03.820Z,24.21,94.639,86.9,4.5,mb,,,,0.8,us,usp0006mar,2014-11-07T00:56:31.905Z,"67 km NNE of Mawlaik, Myanmar",earthquake,,16.3,,3,reviewed,us,us
1994-10-18T20:45:02.380Z,24.163,94.497,92.2,4.8,mb,,,,1.1,us,usp0006may,2014-11-07T00:56:31.973Z,"58 km N of Mawlaik, Myanmar",earthquake,,13.3,,15,reviewed,us,us
1994-10-24T16:06:37.060Z,27.168,92.361,33,4.2,mb,,,,0.5,us,usp0006mn6,2014-11-07T00:56:33.335Z,"12 km SSW of Bomdila, India",earthquake,,,,3,reviewed,us,us
1994-10-25T07:29:06.150Z,27.136,92.295,33,4.9,mb,,,,0.9,us,usp0006mp8,2014-11-07T00:56:33.610Z,"19 km SW of Bomdila, India",earthquake,,,,24,reviewed,us,us
1994-11-02T09:51:18.630Z,24.846,95.311,144.1,4.8,mb,,,,0.8,us,usp0006n1g,2014-11-07T00:56:38.176Z,"122 km SE of Phek, India",earthquake,,6.2,,41,reviewed,us,us
1994-11-25T21:02:08.280Z,21.509,93.27,33,4.7,mb,,,,1,us,usp0006p86,2014-11-07T00:56:50.614Z,"112 km SSE of Saiha, India",earthquake,,,,17,reviewed,us,us
1995-01-14T18:51:01.170Z,22.261,94.345,86.8,4.4,mb,,,,1.3,us,usp0006rb4,2014-11-07T00:57:08.110Z,"83 km WNW of Monywa, Myanmar",earthquake,,10,,12,reviewed,us,us
1995-01-17T11:18:22.830Z,24.124,93.581,61.5,4.7,mb,,,,1.3,us,usp0006rg3,2014-11-07T00:57:09.059Z,"24 km SSW of Chur?ch?ndpur, India",earthquake,,,,18,reviewed,us,us
1995-01-27T19:27:05.970Z,24.089,94.335,52,4.2,mb,,,,1.3,us,usp0006rz7,2014-11-07T00:57:11.333Z,"49 km N of Mawlaik, Myanmar",earthquake,,14.9,,9,reviewed,us,us
1995-02-08T16:31:08.420Z,25.065,95.109,69.6,4.4,mb,,,,0.9,us,usp0006sk5,2014-11-07T00:57:18.134Z,"90 km SE of Phek, India",earthquake,,10.1,,17,reviewed,us,us
1995-02-17T02:44:25.050Z,27.635,92.371,39.3,5.5,mw,,,,1,us,usp0006t34,2022-04-29T17:40:42.377Z,"41 km N of Bomdila, India",earthquake,,,,,reviewed,us,hrv
1995-03-06T23:43:27.460Z,20.586,93.602,40,4.4,mb,,,,0.9,us,usp0006twc,2014-11-07T00:57:28.827Z,"88 km ENE of Sittwe, Myanmar",earthquake,,,,8,reviewed,us,us
1995-03-11T12:23:17.400Z,23.829,94.246,135.7,4.4,mb,,,,0.6,us,usp0006u25,2014-11-07T00:57:29.764Z,"26 km NW of Mawlaik, Myanmar",earthquake,,15.1,,1,reviewed,us,us
1995-03-13T09:05:16.720Z,22.035,94.531,137.6,4.3,mb,,,,1,us,usp0006u4w,2014-11-07T00:57:30.125Z,"62 km W of Monywa, Myanmar",earthquake,,12,,4,reviewed,us,us
1995-03-20T03:12:37.760Z,22.392,94.116,106.8,4.1,mb,,,,0.7,us,usp0006ueq,2014-11-07T00:57:32.271Z,"59 km ESE of Hakha, Myanmar",earthquake,,10.1,,7,reviewed,us,us
1995-03-26T18:22:35.180Z,27.642,92.399,33,4.7,mb,,,,0.8,us,usp0006usq,2014-11-07T00:57:33.921Z,"41 km N of Bomdila, India",earthquake,,,,36,reviewed,us,us
1995-03-29T02:46:23.720Z,24.655,94.273,33,4.6,mb,,,,1.1,us,usp0006uvx,2014-11-07T00:57:34.210Z,"22 km ENE of W?ngjing, India",earthquake,,,,20,reviewed,us,us
1995-04-09T10:16:39.080Z,24.44,94.607,38.6,4.6,mb,,,,0.9,us,usp0006vdt,2014-11-07T00:57:40.879Z,"57 km ESE of W?ngjing, India",earthquake,,,,27,reviewed,us,us
1995-04-10T09:34:29.450Z,24.468,94.579,33,4.3,mb,,,,1.2,us,usp0006vf2,2014-11-07T00:57:41.058Z,"53 km ESE of W?ngjing, India",earthquake,,,,10,reviewed,us,us
1995-04-21T22:01:01.160Z,24.671,94.771,43.5,4.4,mb,,,,0.8,us,usp0006w30,2014-11-07T00:57:44.591Z,"72 km E of W?ngjing, India",earthquake,,27,,11,reviewed,us,us
1995-04-28T08:03:09.650Z,24.809,95.307,136.9,4.4,mb,,,,0.5,us,usp0006wfu,2014-11-07T00:57:46.749Z,"125 km SE of Phek, India",earthquake,,12.8,,7,reviewed,us,us
1995-05-04T13:26:40.360Z,25.325,95.014,164.6,4.5,mb,,,,0.7,us,usp0006wuq,2014-11-07T00:57:52.462Z,"64 km SE of Phek, India",earthquake,,11.9,,4,reviewed,us,us
1995-05-06T01:59:07.130Z,24.987,95.294,117.5,6.4,mwb,,,,1,us,usp0006wyk,2022-04-29T16:51:35.739Z,"109 km SE of Phek, India",earthquake,,,,,reviewed,us,us
1995-05-06T02:30:55.070Z,24.905,95.142,120.4,4.5,mb,,,,1.2,us,usp0006wym,2014-11-07T00:57:53.417Z,"106 km SE of Phek, India",earthquake,,10,,16,reviewed,us,us
1995-05-08T23:25:37.560Z,24.839,95.059,117.5,4.7,mb,,,,0.8,us,usp0006x3m,2014-11-07T00:57:54.088Z,"103 km E of Yairipok, India",earthquake,,4,,51,reviewed,us,us
1995-05-09T09:54:20.190Z,25.29,95.155,91.8,5.2,mw,,,,0.9,us,usp0006x4b,2025-12-19T22:18:56.238Z,"77 km ESE of Phek, India",earthquake,,,,,reviewed,us,hrv
1995-05-13T06:35:10.750Z,22.785,94.51,108.7,4.5,mb,,,,1.4,us,usp0006x8r,2014-11-07T00:57:54.773Z,"86 km E of Falam, Myanmar",earthquake,,10.8,,13,reviewed,us,us
1995-05-21T21:37:09.660Z,25.055,95.254,107.5,4.9,mb,,,,0.9,us,usp0006xu5,2014-11-07T00:57:58.268Z,"101 km SE of Phek, India",earthquake,,15.8,,2,reviewed,us,us
1995-05-30T23:43:51.820Z,27.141,95.659,33,4.9,mb,,,,1.5,us,usp0006ybu,2014-11-07T00:58:01.313Z,"15 km S of Margherita, India",earthquake,,,,2,reviewed,us,us
1995-06-07T17:27:22.080Z,23.858,94.532,86.1,4.6,mb,,,,0.9,us,usp0006yr9,2014-11-07T00:58:06.854Z,"27 km NNE of Mawlaik, Myanmar",earthquake,,,,12,reviewed,us,us
1995-06-17T21:09:20.600Z,23.112,94.105,33,4.9,mb,,,,1,us,usp0006za8,2022-04-29T20:36:36.146Z,"49 km ENE of Falam, Myanmar",earthquake,,,,61,reviewed,us,us
1995-06-26T07:21:03.390Z,23.632,94.64,116,4.5,mb,,,,0.5,us,usp0006zqn,2014-11-07T00:58:11.812Z,"24 km E of Mawlaik, Myanmar",earthquake,,5.1,,18,reviewed,us,us
1995-07-03T00:59:47.960Z,27.361,92.42,33,4.7,mb,,,,1,us,usp000701u,2014-11-07T00:58:16.566Z,"10 km N of Bomdila, India",earthquake,,,,44,reviewed,us,us
1995-07-05T09:33:35.770Z,23.277,94.047,33,4.3,mb,,,,0.4,us,usp0007060,2014-11-07T00:58:18.018Z,"54 km SW of Mawlaik, Myanmar",earthquake,,,,6,reviewed,us,us
1995-07-11T19:28:41.510Z,24.215,94.527,163.2,4.3,mb,,,,0.7,us,usp00070g1,2014-11-07T00:58:20.183Z,"62 km SE of W?ngjing, India",earthquake,,23.1,,4,reviewed,us,us
1995-07-19T18:10:13.690Z,24.801,95.139,119.9,4.3,mb,,,,1,us,usp00070s5,2014-11-07T00:58:22.193Z,"111 km E of Yairipok, India",earthquake,,9.4,,10,reviewed,us,us
1995-07-20T20:06:47.580Z,23.092,92.305,33,4.3,mb,,,,0.7,us,usp00070tj,2014-11-07T00:58:22.410Z,"34 km E of Khagrachhari, Bangladesh",earthquake,,,,13,reviewed,us,us
1995-07-30T02:01:43.440Z,22.969,94.541,109.1,4.5,mb,,,,0.9,us,usp000714q,2014-11-07T00:58:24.010Z,"75 km S of Mawlaik, Myanmar",earthquake,,5.8,,30,reviewed,us,us
1995-07-30T12:54:10.190Z,26.94,92.647,33,4.3,mb,,,,1.1,us,usp000716m,2014-11-07T00:58:24.395Z,"11 km N of Rang?p?ra, India",earthquake,,,,8,reviewed,us,us
1995-08-08T16:52:48.010Z,26.223,90.202,28.1,4.4,mb,,,,1.1,us,usp00071ky,2014-11-07T00:58:30.373Z,"3 km WSW of Bil?sip?ra, India",earthquake,,,,10,reviewed,us,us
1995-08-13T22:15:48.920Z,24.421,94.486,82.3,4.4,mb,,,,1.2,us,usp00071tq,2014-11-07T00:58:31.463Z,"46 km ESE of W?ngjing, India",earthquake,,6.8,,23,reviewed,us,us
1995-08-30T06:19:45.630Z,25.304,95.047,56,4.3,mb,,,,1.1,us,usp00072nr,2014-11-07T00:58:36.685Z,"68 km SE of Phek, India",earthquake,,11.4,,12,reviewed,us,us
1995-09-09T18:22:36.570Z,21.504,93.543,48.3,4.2,mb,,,,1,us,usp000735c,2014-11-07T00:58:42.513Z,"123 km SSE of Saiha, India",earthquake,,,,9,reviewed,us,us
1995-09-29T09:47:54.520Z,26.769,91.601,33,4.4,mb,,,,1.3,us,usp0007458,2014-11-07T00:58:47.959Z,"10 km ESE of Samdrup Jongkhar, Bhutan",earthquake,,,,7,reviewed,us,us
1995-10-19T22:42:34.510Z,22.823,94.456,91.2,4.3,mb,,,,1.3,us,usp00075eu,2014-11-07T00:58:59.490Z,"80 km E of Falam, Myanmar",earthquake,,14.1,,14,reviewed,us,us
1995-11-18T03:41:38.290Z,23.867,93.083,33,4.5,mb,,,,0.8,us,usp000771m,2014-11-07T00:59:11.657Z,"22 km SE of Darlawn, India",earthquake,,,,2,reviewed,us,us
1995-12-01T02:28:40.600Z,24.206,91.815,20,4,mb,,,,1.2,us,usp00077v3,2014-11-07T00:59:17.195Z,"2 km WNW of Kamalpur, India",earthquake,,,,6,reviewed,us,us
1995-12-01T20:09:21.400Z,26.195,92.237,57.6,4.4,mb,,,,1,us,usp00077x9,2014-11-07T00:59:18.549Z,"12 km WSW of Morigaon, India",earthquake,,10.7,,26,reviewed,us,us
1995-12-01T23:27:04.130Z,24.397,94.599,100,4,mb,,,,0.4,us,usp00077xm,2014-11-07T00:59:18.648Z,"58 km ESE of W?ngjing, India",earthquake,,,,6,reviewed,us,us
1995-12-04T17:54:56.490Z,27.26,92.01,62.3,4.6,mb,,,,0.8,us,usp000788b,2014-11-07T00:59:21.830Z,"35 km SSE of Tawang, India",earthquake,,13.5,,18,reviewed,us,us
1995-12-06T00:50:33.740Z,24.735,91.563,39.4,4.1,mb,,,,1.2,us,usp00078cm,2014-11-07T00:59:23.009Z,"14 km SW of Jahedpur, Bangladesh",earthquake,,,,11,reviewed,us,us
1996-01-03T16:04:31.840Z,25.468,89.252,33,4.7,mb,,,,0.8,us,usp0007a8z,2014-11-07T00:59:36.338Z,"30 km SE of Badarganj, Bangladesh",earthquake,,,,1,reviewed,us,us
1996-01-04T05:49:39.030Z,22.404,94.114,100,4,mb,,,,1.1,us,usp0007aaj,2014-11-07T00:59:36.554Z,"58 km ESE of Hakha, Myanmar",earthquake,,,,16,reviewed,us,us
1996-01-09T08:43:05.960Z,22.504,94.349,107.6,4.2,mb,,,,0.8,us,usp0007aqd,2014-11-07T00:59:38.232Z,"77 km ESE of Hakha, Myanmar",earthquake,,11.7,,10,reviewed,us,us
1996-01-09T19:45:47.260Z,24.681,95.022,113.4,4.3,mb,,,,1,us,usp0007arh,2014-11-07T00:59:38.626Z,"97 km E of W?ngjing, India",earthquake,,6.3,,23,reviewed,us,us
1996-01-10T12:19:04.130Z,22.463,94.249,33,4.2,mb,,,,0.9,us,usp0007atb,2014-11-07T00:59:38.857Z,"68 km ESE of Hakha, Myanmar",earthquake,,,,3,reviewed,us,us
1996-01-12T09:57:58.480Z,21.553,94.345,81.9,4.5,mb,,,,1.3,us,usp0007axe,2014-11-07T00:59:39.494Z,"80 km WNW of Pakokku, Myanmar",earthquake,,6.6,,41,reviewed,us,us
1996-01-18T00:19:54.560Z,23.891,94.601,33,4,mb,,,,1.1,us,usp0007b9e,2014-11-07T00:59:41.422Z,"34 km NE of Mawlaik, Myanmar",earthquake,,,,10,reviewed,us,us
1996-01-28T13:49:28.750Z,22.833,94.084,120,4.5,mb,,,,0.7,us,usp0007bwc,2014-11-07T00:59:44.342Z,"42 km ESE of Falam, Myanmar",earthquake,,,,1,reviewed,us,us
1996-02-08T15:54:01.130Z,23.835,93.328,33,4.3,mb,,,,1.4,us,usp0007ck7,2014-11-07T00:59:51.790Z,"45 km ESE of Darlawn, India",earthquake,,,,6,reviewed,us,us
1996-02-08T21:38:21.580Z,23.437,94.675,124.3,4.6,mb,,,,1,us,usp0007ckp,2014-11-07T00:59:51.822Z,"35 km SE of Mawlaik, Myanmar",earthquake,,,,28,reviewed,us,us
1996-02-11T11:56:35.310Z,24.27,95.141,147.4,4.3,mb,,,,0.6,us,usp0007cra,2014-11-07T00:59:52.350Z,"102 km NE of Mawlaik, Myanmar",earthquake,,,,13,reviewed,us,us
1996-02-17T06:59:56.980Z,26.138,90.687,50,4.3,mb,,,,0.5,us,usp0007d2d,2014-11-07T00:59:54.345Z,"7 km SE of Go?lp?ra, India",earthquake,,,,3,reviewed,us,us
1996-03-05T09:27:33.610Z,26.48,92.96,33,4.1,mb,,,,1,us,usp0007ebz,2014-11-07T01:00:03.877Z,"23 km SE of Tezpur, India",earthquake,,,,6,reviewed,us,us
1996-03-20T18:40:40.740Z,22.695,94.065,129.2,4.3,mb,,,,1.2,us,usp0007f0z,2014-11-07T01:00:07.481Z,"46 km ESE of Falam, Myanmar",earthquake,,13.1,,17,reviewed,us,us
1996-03-23T16:07:34.230Z,27.167,88.302,33,4,mb,,,,0.3,us,usp0007f6e,2014-11-07T01:00:08.154Z,"6 km W of Namchi, India",earthquake,,,,7,reviewed,us,us
1996-04-25T19:37:34.280Z,24.822,95.197,117.7,4.6,mb,,,,0.8,us,usp0007gkp,2014-11-07T01:00:19.113Z,"116 km SE of Phek, India",earthquake,,9.1,,35,reviewed,us,us
1996-04-28T08:17:32.170Z,25.187,94.924,96.2,4,mb,,,,0.8,us,usp0007gpg,2014-11-07T01:00:19.481Z,"68 km SE of Phek, India",earthquake,,17.4,,11,reviewed,us,us
1996-05-11T07:57:37.150Z,22.8,94.765,127.7,4.3,mb,,,,0.9,us,usp0007h84,2014-11-07T01:00:26.636Z,"85 km NNW of Monywa, Myanmar",earthquake,,,,24,reviewed,us,us
1996-05-11T17:09:45.490Z,20.516,95.033,111,4.4,mb,,,,0.7,us,usp0007h8v,2014-11-07T01:00:26.776Z,"17 km ENE of Yenangyaung, Myanmar",earthquake,,6,,38,reviewed,us,us
1996-05-14T19:05:30.550Z,26.551,92.397,36.8,4.6,mb,,,,1.4,us,usp0007hdj,2014-11-07T01:00:27.356Z,"11 km NW of Dhing, India",earthquake,,,,34,reviewed,us,us
1996-05-21T19:51:38.140Z,26.794,92.77,33,4.2,mb,,,,1,us,usp0007hne,2014-11-07T01:00:28.352Z,"11 km ESE of Rang?p?ra, India",earthquake,,,,12,reviewed,us,us
1996-05-24T22:50:52.490Z,20.713,95.093,124.7,4.4,mb,,,,0.8,us,usp0007hrv,2014-11-07T01:00:29.025Z,"35 km SE of Chauk, Myanmar",earthquake,,,,26,reviewed,us,us
1996-06-03T04:17:01.370Z,27.92,93.79,33,4.1,mb,,,,1.4,us,usp0007j33,2014-11-07T01:00:33.475Z,"36 km N of Ziro, India",earthquake,,,,15,reviewed,us,us
1996-06-15T08:24:02.960Z,21.659,93.378,34,4.1,mb,,,,0.9,us,usp0007jsu,2014-11-07T01:00:37.952Z,"100 km SSE of Saiha, India",earthquake,,,,17,reviewed,us,us
1996-06-18T17:32:26.150Z,22.769,94.579,110.1,4.3,mb,,,,0.9,us,usp0007jy3,2014-11-07T01:00:38.704Z,"92 km NW of Monywa, Myanmar",earthquake,,14.2,,6,reviewed,us,us
1996-06-27T11:58:32.210Z,23.107,94.166,41.7,4.3,mb,,,,0.8,us,usp0007kc0,2014-11-07T01:00:40.954Z,"54 km ENE of Falam, Myanmar",earthquake,,13.4,,15,reviewed,us,us
1996-06-27T16:21:21.820Z,27.048,92.211,33,4.2,mb,,,,1.1,us,usp0007kc9,2014-11-07T01:00:41.026Z,"32 km SW of Bomdila, India",earthquake,,,,14,reviewed,us,us
1996-06-30T23:42:28.910Z,24.068,94.677,50.6,4.6,mb,,,,0.9,us,usp0007khq,2014-11-07T01:00:41.780Z,"54 km NNE of Mawlaik, Myanmar",earthquake,,14.3,,20,reviewed,us,us
1996-07-05T14:01:48.030Z,21.817,92.485,33,4.1,mb,,,,0.7,us,usp0007krk,2014-11-07T01:00:46.292Z,"50 km SSE of B?ndarban, Bangladesh",earthquake,,,,8,reviewed,us,us
1996-07-08T11:40:38.210Z,21.509,94.853,101.5,5.1,mb,,,,0.9,us,usp0007kuy,2014-11-07T01:00:46.989Z,"30 km NW of Pakokku, Myanmar",earthquake,,,,42,reviewed,us,us
1996-07-12T12:38:38.200Z,27.007,92.105,33,4.5,mb,,,,1.3,us,usp0007kza,2014-11-07T01:00:47.495Z,"28 km N of Udalguri, India",earthquake,,,,18,reviewed,us,us
1996-07-17T05:23:47.620Z,26.039,91.935,33,4.3,mb,,,,0.9,us,usp0007m5c,2014-11-07T01:00:48.175Z,"16 km NNE of Nongpoh, India",earthquake,,,,7,reviewed,us,us
1996-07-27T08:45:18.470Z,21.307,94.804,110.2,5.2,mwc,,,,0.8,us,usp0007mp3,2025-12-19T23:29:58.988Z,"29 km W of Pakokku, Myanmar",earthquake,,,,,reviewed,us,hrv
1996-07-28T07:08:11.540Z,23.653,94.14,56.8,4.7,mb,,,,0.9,us,usp0007mre,2014-11-07T01:00:50.831Z,"27 km W of Mawlaik, Myanmar",earthquake,,9.7,,26,reviewed,us,us
1996-07-28T14:26:30.030Z,25.938,95.465,90.9,4.5,mb,,,,0.8,us,usp0007ms2,2014-11-07T01:00:50.916Z,"73 km ESE of Tuensang, India",earthquake,,,,28,reviewed,us,us
1996-08-04T13:51:28.330Z,26.419,93.064,33,4.3,mb,,,,0.9,us,usp0007n3m,2014-11-07T01:00:55.640Z,"35 km SE of Tezpur, India",earthquake,,,,12,reviewed,us,us
1996-08-06T03:04:32.170Z,24.898,95.279,125,4.5,mb,,,,0.7,us,usp0007n62,2014-11-07T01:00:56.467Z,"115 km SE of Phek, India",earthquake,,,,48,reviewed,us,us
1996-08-10T22:43:37.080Z,24.713,95.299,33,4.2,mb,,,,1.2,us,usp0007nd3,2014-11-07T01:00:58.086Z,"125 km E of W?ngjing, India",earthquake,,,,12,reviewed,us,us
1996-08-16T23:39:38.460Z,24.42,94.973,33,4.1,mb,,,,0.5,us,usp0007np7,2014-11-07T01:00:59.439Z,"94 km ESE of W?ngjing, India",earthquake,,,,8,reviewed,us,us
1996-08-18T02:48:00.920Z,25.875,90.156,17.8,4.4,mb,,,,1,us,usp0007nqr,2014-11-07T01:00:59.658Z,"22 km SW of Lakhipur, India",earthquake,,7.8,,19,reviewed,us,us
1996-08-20T08:30:10.920Z,24.119,94.988,120,4.4,mb,,,,0.7,us,usp0007nu2,2014-11-07T01:01:00.157Z,"79 km NE of Mawlaik, Myanmar",earthquake,,,,5,reviewed,us,us
1996-09-06T23:43:08.030Z,23.716,94.227,33,4,mb,,,,1.2,us,usp0007pjw,2014-11-07T01:01:07.917Z,"19 km WNW of Mawlaik, Myanmar",earthquake,,,,1,reviewed,us,us
1996-09-11T23:14:14.950Z,27.454,92.616,33,4.6,mb,,,,1.41,us,usp0007pum,2014-11-07T01:01:09.969Z,"28 km NE of Bomdila, India",earthquake,,,,2,reviewed,us,us
1996-09-12T18:04:47.760Z,27.007,92.492,48.9,4.6,mb,,,,0.77,us,usp0007pvs,2014-11-07T01:01:10.101Z,"25 km NW of Rang?p?ra, India",earthquake,,,,31,reviewed,us,us
1996-09-13T03:41:08.660Z,27.033,88.234,33,4.5,mb,,,,0.84,us,usp0007pwa,2014-11-07T01:01:10.167Z,"3 km W of D?rjiling, India",earthquake,,,,3,reviewed,us,us
1996-09-14T02:09:19.180Z,27.635,92.638,33,4.7,mb,,,,0.85,us,usp0007px9,2014-11-07T01:01:10.295Z,"46 km NNE of Bomdila, India",earthquake,,,,21,reviewed,us,us
1996-09-21T00:09:21.930Z,24.192,93.905,100,4,mb,,,,0.94,us,usp0007q7p,2014-11-07T01:01:12.286Z,"28 km ESE of Chur?ch?ndpur, India",earthquake,,,,2,reviewed,us,us
1996-09-24T03:28:01.860Z,23.342,88.586,36.4,4.6,mb,,,,1.54,us,usp0007qd8,2020-09-15T19:03:06.231Z,"5 km W of Bagul?, India",earthquake,,,,3,reviewed,us,us
1996-09-25T17:41:17.240Z,27.433,88.552,33,5,mb,,,,1.12,us,usp0007qfr,2022-04-29T20:34:39.904Z,"8 km SSE of Mangan, India",earthquake,,,,22,reviewed,us,us
1996-09-30T16:04:02.120Z,23.217,94.048,33,4.2,mb,,,,1.19,us,usp0007qrz,2014-11-07T01:01:14.948Z,"50 km NE of Falam, Myanmar",earthquake,,,,1,reviewed,us,us
1996-09-30T17:47:23.620Z,23.049,93.992,33,4,mb,,,,0.5,us,usp0007qs3,2014-11-07T01:01:14.957Z,"35 km ENE of Falam, Myanmar",earthquake,,,,1,reviewed,us,us
1996-10-27T17:02:57.580Z,21.638,93.766,70,4.3,mb,,,,0.48,us,usp0007s12,2014-11-07T01:01:26.400Z,"112 km S of Hakha, Myanmar",earthquake,,,,15,reviewed,us,us
1996-10-31T04:47:44.810Z,22.855,94.309,99.4,4.4,mb,,,,0.83,us,usp0007s6c,2014-11-07T01:01:27.681Z,"65 km E of Falam, Myanmar",earthquake,,,,18,reviewed,us,us
1996-11-09T07:08:44.340Z,22.037,92.343,33,4.2,mb,,,,0.6,us,usp0007sqx,2014-11-07T01:01:33.965Z,"21 km SE of B?ndarban, Bangladesh",earthquake,,,,5,reviewed,us,us
1996-11-17T22:48:54.410Z,24.255,95.16,136.8,4.9,mb,,,,0.65,us,usp0007t5k,2014-11-07T01:01:36.283Z,"102 km NE of Mawlaik, Myanmar",earthquake,,,,69,reviewed,us,us
1996-11-19T00:12:18.680Z,24.498,92.641,49.7,5.4,mwc,,,,0.77,us,usp0007t74,2022-04-29T20:40:10.232Z,"India-Bangladesh border region",earthquake,,,,,reviewed,us,hrv
1996-11-19T10:37:49.610Z,26.543,93.373,47.1,4,mb,,,,0.65,us,usp0007t7k,2014-11-07T01:01:36.674Z,"25 km WSW of Bok?kh?t, India",earthquake,,,,1,reviewed,us,us
1996-11-24T00:52:08.560Z,26.72,92.573,33,4.5,mb,,,,0.62,us,usp0007tfg,2014-11-07T01:01:37.693Z,"9 km E of Dhekiajuli, India",earthquake,,,,3,reviewed,us,us
1996-12-10T12:08:34.290Z,25.285,94.995,105.2,4.7,mb,,,,1.32,us,usp0007u7h,2014-11-07T01:01:46.164Z,"Myanmar-India border region",earthquake,,12,,1,reviewed,us,us
1996-12-15T20:58:09.430Z,23.5,94.029,71.4,4.5,mb,,,,0.81,us,usp0007uh2,2014-11-07T01:01:47.588Z,"41 km WSW of Mawlaik, Myanmar",earthquake,,,,26,reviewed,us,us
1996-12-17T23:40:31.920Z,22.871,94.163,33,4.3,mb,,,,0.88,us,usp0007umf,2014-11-07T01:01:47.993Z,"50 km E of Falam, Myanmar",earthquake,,,,10,reviewed,us,us
1997-01-10T21:22:03.510Z,23.03,93.622,100,4.2,mb,,,,0.6,us,usp0007vqn,2014-11-07T01:01:57.424Z,"14 km NNW of Falam, Myanmar",earthquake,,,,3,reviewed,us,us
1997-01-30T15:55:04.170Z,24.941,94.385,100,4.1,mb,,,,1.1,us,usp0007wj3,2014-11-07T01:02:01.170Z,"44 km NE of Yairipok, India",earthquake,,,,4,reviewed,us,us
1997-02-09T23:41:23.580Z,24.166,94.569,100,4.3,mb,,,,1.01,us,usp0007x0j,2014-11-07T01:02:07.877Z,"60 km NNE of Mawlaik, Myanmar",earthquake,,,,2,reviewed,us,us
1997-02-11T01:58:37.990Z,21.305,95.265,119.4,4,mb,,,,1.14,us,usp0007x2e,2014-11-07T01:02:08.107Z,"19 km E of Pakokku, Myanmar",earthquake,,11,,1,reviewed,us,us
1997-02-15T14:21:09.410Z,23.861,94.402,101.9,4.3,mb,,,,1.37,us,usp0007xaa,2014-11-07T01:02:09.251Z,"24 km N of Mawlaik, Myanmar",earthquake,,,,4,reviewed,us,us
1997-02-18T21:13:47.650Z,22.846,94.929,33,4.7,mb,,,,0.95,us,usp0007xf3,2014-11-07T01:02:09.845Z,"84 km NNW of Monywa, Myanmar",earthquake,,,,12,reviewed,us,us
1997-02-19T01:35:53.540Z,22.898,94.983,33,4.8,mb,,,,1.09,us,usp0007xfd,2014-11-07T01:02:09.903Z,"81 km WNW of Shwebo, Myanmar",earthquake,,,,11,reviewed,us,us
1997-03-10T17:50:36.950Z,27.382,92.71,33,4.4,mb,,,,1.08,us,usp0007yms,2014-11-07T01:02:18.981Z,"31 km ENE of Bomdila, India",earthquake,,,,13,reviewed,us,us
1997-03-10T17:55:14.440Z,27.217,92.417,33,4.5,mb,,,,1.36,us,usp0007ymt,2014-11-07T01:02:18.984Z,"5 km S of Bomdila, India",earthquake,,,,19,reviewed,us,us
1997-04-06T12:45:33.030Z,21.354,94.422,87.4,4.5,mb,,,,0.94,us,usp0008021,2014-11-07T01:02:30.850Z,"65 km NW of Chauk, Myanmar",earthquake,,,,29,reviewed,us,us
1997-04-14T17:53:33.170Z,22.574,94.459,96.6,5.3,mwc,,,,0.77,us,usp00080jw,2025-12-19T22:17:09.964Z,"86 km NW of Monywa, Myanmar",earthquake,,,,,reviewed,us,hrv
1997-04-15T00:13:16.370Z,22.672,94.592,119.6,4.9,mb,,,,0.69,us,usp00080ke,2014-11-07T01:02:34.570Z,"83 km NW of Monywa, Myanmar",earthquake,,,,63,reviewed,us,us
1997-04-21T14:22:15.670Z,23.433,94.948,120.3,4.6,mb,,,,0.68,us,usp00080xn,2014-11-07T01:02:37.087Z,"60 km ESE of Mawlaik, Myanmar",earthquake,,8.1,,16,reviewed,us,us
1997-05-08T02:53:14.730Z,24.894,92.25,34.9,6,mwb,,,,0.96,us,usp00081x0,2022-04-29T16:52:54.183Z,"11 km WNW of Kar?mganj, India",earthquake,,,,,reviewed,us,us
1997-05-19T15:32:57.940Z,25.088,93.959,65.9,4.4,mb,,,,1.4,us,usp00082hy,2014-11-07T01:02:48.137Z,"31 km N of Imph?l, India",earthquake,,,,3,reviewed,us,us
